tweet_id,anger,disgust,fear,happiness,sadness,surprise
9.74477E+17,1,0,0,0,0,0
9.74467E+17,1,0,0,0,0,0
9.74402E+17,1,0,0,0,0,0
9.74392E+17,1,0,0,0,0,0
9.74389E+17,1,0,0,0,0,0
9.74381E+17,1,0,0,0,0,0
9.74367E+17,1,0,0,0,0,0
9.74358E+17,1,0,0,0,0,0
9.74355E+17,1,0,0,0,0,0
9.74341E+17,1,0,0,0,0,0
9.7434E+17,1,0,0,0,0,0
9.74338E+17,1,0,0,0,0,0
9.74338E+17,1,0,0,0,0,0
9.74337E+17,1,0,0,0,0,0
9.74332E+17,1,0,0,0,0,0
9.74328E+17,1,0,0,0,0,0
9.74328E+17,1,0,0,0,0,0
9.74327E+17,1,0,0,0,0,0
9.74325E+17,1,0,0,0,0,0
9.74316E+17,1,0,0,0,0,0
9.74315E+17,1,0,0,0,0,0
9.7431E+17,1,0,0,0,0,0
9.74302E+17,1,0,0,0,0,0
9.74293E+17,1,0,0,0,0,0
9.74292E+17,1,0,0,0,0,0
9.74288E+17,1,0,0,0,0,0
9.74286E+17,1,0,0,0,0,0
9.74276E+17,1,0,0,0,0,0
9.74275E+17,1,0,0,0,0,0
9.74267E+17,1,0,0,0,0,0
9.74259E+17,1,0,0,0,0,0
9.74255E+17,1,0,0,0,0,0
9.74239E+17,1,0,0,0,0,0
9.74239E+17,1,0,0,0,0,0
9.74237E+17,1,0,0,0,0,0
9.74237E+17,1,0,0,0,0,0
9.74236E+17,1,0,0,0,0,0
9.74235E+17,1,0,0,0,0,0
9.74235E+17,1,0,0,0,0,0
9.74234E+17,1,0,0,0,0,0
9.74233E+17,1,0,0,0,0,0
9.74232E+17,1,0,0,0,0,0
9.74219E+17,1,0,0,0,0,0
9.74216E+17,1,0,0,0,0,0
9.74207E+17,1,0,0,0,0,0
9.74206E+17,1,0,0,0,0,0
9.74195E+17,1,0,0,0,0,0
9.74194E+17,1,0,0,0,0,0
9.74182E+17,1,0,0,0,0,0
9.74179E+17,1,0,0,0,0,0
9.7415E+17,1,0,0,0,0,0
9.74129E+17,1,0,0,0,0,0
9.74045E+17,1,0,0,0,0,0
9.74032E+17,1,0,0,0,0,0
9.74029E+17,1,0,0,0,0,0
9.7402E+17,1,0,0,0,0,0
9.74007E+17,1,0,0,0,0,0
9.73998E+17,1,0,0,0,0,0
9.73997E+17,1,0,0,0,0,0
9.73985E+17,1,0,0,0,0,0
9.73976E+17,1,0,0,0,0,0
9.73974E+17,1,0,0,0,0,0
9.73972E+17,1,0,0,0,0,0
9.73968E+17,1,0,0,0,0,0
9.73964E+17,1,0,0,0,0,0
9.73962E+17,1,0,0,0,0,0
9.7396E+17,1,0,0,0,0,0
9.73959E+17,1,0,0,0,0,0
9.73954E+17,1,0,0,0,0,0
9.73942E+17,1,0,0,0,0,0
9.73942E+17,1,0,0,0,0,0
9.73941E+17,1,0,0,0,0,0
9.73939E+17,1,0,0,0,0,0
9.73939E+17,1,0,0,0,0,0
9.73933E+17,1,0,0,0,0,0
9.73928E+17,1,0,0,0,0,0
9.73927E+17,1,0,0,0,0,0
9.73926E+17,1,0,0,0,0,0
9.73921E+17,1,0,0,0,0,0
9.73918E+17,1,0,0,0,0,0
9.73915E+17,1,0,0,0,0,0
9.73914E+17,1,0,0,0,0,0
9.73906E+17,1,0,0,0,0,0
9.73895E+17,1,0,0,0,0,0
9.73895E+17,1,0,0,0,0,0
9.73884E+17,1,0,0,0,0,0
9.73868E+17,1,0,0,0,0,0
9.73867E+17,1,0,0,0,0,0
9.7386E+17,1,0,0,0,0,0
9.73858E+17,1,0,0,0,0,0
9.73849E+17,1,0,0,0,0,0
9.73842E+17,1,0,0,0,0,0
9.73836E+17,1,0,0,0,0,0
9.73833E+17,1,0,0,0,0,0
9.73814E+17,1,0,0,0,0,0
9.73803E+17,1,0,0,0,0,0
9.73802E+17,1,0,0,0,0,0
9.73762E+17,1,0,0,0,0,0
9.73734E+17,1,0,0,0,0,0
9.73686E+17,1,0,0,0,0,0
9.73677E+17,1,0,0,0,0,0
9.73677E+17,1,0,0,0,0,0
9.73674E+17,1,0,0,0,0,0
9.7367E+17,1,0,0,0,0,0
9.73667E+17,1,0,0,0,0,0
9.73664E+17,1,0,0,0,0,0
9.73642E+17,1,0,0,0,0,0
9.73636E+17,1,0,0,0,0,0
9.73624E+17,1,0,0,0,0,0
9.73622E+17,1,0,0,0,0,0
9.73619E+17,1,0,0,0,0,0
9.73616E+17,1,0,0,0,0,0
9.73612E+17,1,0,0,0,0,0
9.73604E+17,1,0,0,0,0,0
9.73602E+17,1,0,0,0,0,0
9.73594E+17,1,0,0,0,0,0
9.73589E+17,1,0,0,0,0,0
9.73579E+17,1,0,0,0,0,0
9.73572E+17,1,0,0,0,0,0
9.73567E+17,1,0,0,0,0,0
9.73561E+17,1,0,0,0,0,0
9.73548E+17,1,0,0,0,0,0
9.73543E+17,1,0,0,0,0,0
9.73534E+17,1,0,0,0,0,0
9.7353E+17,1,0,0,0,0,0
9.73512E+17,1,0,0,0,0,0
9.73502E+17,1,0,0,0,0,0
9.73499E+17,1,0,0,0,0,0
9.73474E+17,1,0,0,0,0,0
9.73473E+17,1,0,0,0,0,0
9.73463E+17,1,0,0,0,0,0
9.73458E+17,1,0,0,0,0,0
9.73457E+17,1,0,0,0,0,0
9.73446E+17,1,0,0,0,0,0
9.73438E+17,1,0,0,0,0,0
9.73431E+17,1,0,0,0,0,0
9.73421E+17,1,0,0,0,0,0
9.73417E+17,1,0,0,0,0,0
9.73416E+17,1,0,0,0,0,0
9.73408E+17,1,0,0,0,0,0
9.73402E+17,1,0,0,0,0,0
9.73401E+17,1,0,0,0,0,0
9.734E+17,1,0,0,0,0,0
9.73399E+17,1,0,0,0,0,0
9.73358E+17,1,0,0,0,0,0
9.73357E+17,1,0,0,0,0,0
9.7332E+17,1,0,0,0,0,0
9.73295E+17,1,0,0,0,0,0
9.73267E+17,1,0,0,0,0,0
9.73266E+17,1,0,0,0,0,0
9.73261E+17,1,0,0,0,0,0
9.73259E+17,1,0,0,0,0,0
9.73254E+17,1,0,0,0,0,0
9.73253E+17,1,0,0,0,0,0
9.73247E+17,1,0,0,0,0,0
9.73245E+17,1,0,0,0,0,0
9.73245E+17,1,0,0,0,0,0
9.73245E+17,1,0,0,0,0,0
9.73244E+17,1,0,0,0,0,0
9.73243E+17,1,0,0,0,0,0
9.73242E+17,1,0,0,0,0,0
9.73239E+17,1,0,0,0,0,0
9.73216E+17,1,0,0,0,0,0
9.73202E+17,1,0,0,0,0,0
9.73201E+17,1,0,0,0,0,0
9.732E+17,1,0,0,0,0,0
9.7319E+17,1,0,0,0,0,0
9.73181E+17,1,0,0,0,0,0
9.73169E+17,1,0,0,0,0,0
9.73167E+17,1,0,0,0,0,0
9.73161E+17,1,0,0,0,0,0
9.73153E+17,1,0,0,0,0,0
9.73144E+17,1,0,0,0,0,0
9.73139E+17,1,0,0,0,0,0
9.73123E+17,1,0,0,0,0,0
9.7312E+17,1,0,0,0,0,0
9.73109E+17,1,0,0,0,0,0
9.73103E+17,1,0,0,0,0,0
9.73095E+17,1,0,0,0,0,0
9.73092E+17,1,0,0,0,0,0
9.7308E+17,1,0,0,0,0,0
9.73076E+17,1,0,0,0,0,0
9.73073E+17,1,0,0,0,0,0
9.73071E+17,1,0,0,0,0,0
9.7307E+17,1,0,0,0,0,0
9.7307E+17,1,0,0,0,0,0
9.73056E+17,1,0,0,0,0,0
9.73034E+17,1,0,0,0,0,0
9.7302E+17,1,0,0,0,0,0
9.72964E+17,1,0,0,0,0,0
9.72955E+17,1,0,0,0,0,0
9.72952E+17,1,0,0,0,0,0
9.72947E+17,1,0,0,0,0,0
9.72941E+17,1,0,0,0,0,0
9.72941E+17,1,0,0,0,0,0
9.7294E+17,1,0,0,0,0,0
9.7294E+17,1,0,0,0,0,0
9.72934E+17,1,0,0,0,0,0
9.72932E+17,1,0,0,0,0,0
9.72925E+17,1,0,0,0,0,0
9.72925E+17,1,0,0,0,0,0
9.72925E+17,1,0,0,0,0,0
9.72923E+17,1,0,0,0,0,0
9.72923E+17,1,0,0,0,0,0
9.72923E+17,1,0,0,0,0,0
9.72921E+17,1,0,0,0,0,0
9.7291E+17,1,0,0,0,0,0
9.72907E+17,1,0,0,0,0,0
9.72901E+17,1,0,0,0,0,0
9.729E+17,1,0,0,0,0,0
9.72891E+17,1,0,0,0,0,0
9.72882E+17,1,0,0,0,0,0
9.72881E+17,1,0,0,0,0,0
9.72881E+17,1,0,0,0,0,0
9.72873E+17,1,0,0,0,0,0
9.72867E+17,1,0,0,0,0,0
9.72855E+17,1,0,0,0,0,0
9.72851E+17,1,0,0,0,0,0
9.72848E+17,1,0,0,0,0,0
9.72841E+17,1,0,0,0,0,0
9.72838E+17,1,0,0,0,0,0
9.72836E+17,1,0,0,0,0,0
9.72833E+17,1,0,0,0,0,0
9.72832E+17,1,0,0,0,0,0
9.72823E+17,1,0,0,0,0,0
9.72822E+17,1,0,0,0,0,0
9.72805E+17,1,0,0,0,0,0
9.72797E+17,1,0,0,0,0,0
9.72794E+17,1,0,0,0,0,0
9.72792E+17,1,0,0,0,0,0
9.72785E+17,1,0,0,0,0,0
9.72769E+17,1,0,0,0,0,0
9.72768E+17,1,0,0,0,0,0
9.72768E+17,1,0,0,0,0,0
9.72758E+17,1,0,0,0,0,0
9.72757E+17,1,0,0,0,0,0
9.72756E+17,1,0,0,0,0,0
9.72753E+17,1,0,0,0,0,0
9.72751E+17,1,0,0,0,0,0
9.72745E+17,1,0,0,0,0,0
9.72741E+17,1,0,0,0,0,0
9.72727E+17,1,0,0,0,0,0
9.72726E+17,1,0,0,0,0,0
9.72721E+17,1,0,0,0,0,0
9.72706E+17,1,0,0,0,0,0
9.72705E+17,1,0,0,0,0,0
9.72691E+17,1,0,0,0,0,0
9.72679E+17,1,0,0,0,0,0
9.7267E+17,1,0,0,0,0,0
9.72665E+17,1,0,0,0,0,0
9.72648E+17,1,0,0,0,0,0
9.72646E+17,1,0,0,0,0,0
9.72592E+17,1,0,0,0,0,0
9.72582E+17,1,0,0,0,0,0
9.72582E+17,1,0,0,0,0,0
9.72571E+17,1,0,0,0,0,0
9.72569E+17,1,0,0,0,0,0
9.72555E+17,1,0,0,0,0,0
9.72554E+17,1,0,0,0,0,0
9.72552E+17,1,0,0,0,0,0
9.7255E+17,1,0,0,0,0,0
9.72543E+17,1,0,0,0,0,0
9.72538E+17,1,0,0,0,0,0
9.72537E+17,1,0,0,0,0,0
9.72535E+17,1,0,0,0,0,0
9.72535E+17,1,0,0,0,0,0
9.72533E+17,1,0,0,0,0,0
9.72526E+17,1,0,0,0,0,0
9.72522E+17,1,0,0,0,0,0
9.72522E+17,1,0,0,0,0,0
9.72522E+17,1,0,0,0,0,0
9.72521E+17,1,0,0,0,0,0
9.72521E+17,1,0,0,0,0,0
9.72505E+17,1,0,0,0,0,0
9.72482E+17,1,0,0,0,0,0
9.7248E+17,1,0,0,0,0,0
9.7248E+17,1,0,0,0,0,0
9.72478E+17,1,0,0,0,0,0
9.72476E+17,1,0,0,0,0,0
9.72472E+17,1,0,0,0,0,0
9.72471E+17,1,0,0,0,0,0
9.7245E+17,1,0,0,0,0,0
9.72443E+17,1,0,0,0,0,0
9.72442E+17,1,0,0,0,0,0
9.72437E+17,1,0,0,0,0,0
9.72434E+17,1,0,0,0,0,0
9.72432E+17,1,0,0,0,0,0
9.72431E+17,1,0,0,0,0,0
9.72431E+17,1,0,0,0,0,0
9.72421E+17,1,0,0,0,0,0
9.72415E+17,1,0,0,0,0,0
9.72405E+17,1,0,0,0,0,0
9.72401E+17,1,0,0,0,0,0
9.72383E+17,1,0,0,0,0,0
9.72375E+17,1,0,0,0,0,0
9.72363E+17,1,0,0,0,0,0
9.72353E+17,1,0,0,0,0,0
9.72326E+17,1,0,0,0,0,0
9.7232E+17,1,0,0,0,0,0
9.72317E+17,1,0,0,0,0,0
9.72271E+17,1,0,0,0,0,0
9.72204E+17,1,0,0,0,0,0
9.72181E+17,1,0,0,0,0,0
9.72177E+17,1,0,0,0,0,0
9.72173E+17,1,0,0,0,0,0
9.72172E+17,1,0,0,0,0,0
9.72165E+17,1,0,0,0,0,0
9.72164E+17,1,0,0,0,0,0
9.72164E+17,1,0,0,0,0,0
9.72163E+17,1,0,0,0,0,0
9.72154E+17,1,0,0,0,0,0
9.72153E+17,1,0,0,0,0,0
9.72151E+17,1,0,0,0,0,0
9.72149E+17,1,0,0,0,0,0
9.72138E+17,1,0,0,0,0,0
9.72127E+17,1,0,0,0,0,0
9.72125E+17,1,0,0,0,0,0
9.72122E+17,1,0,0,0,0,0
9.72117E+17,1,0,0,0,0,0
9.72109E+17,1,0,0,0,0,0
9.72087E+17,1,0,0,0,0,0
9.72077E+17,1,0,0,0,0,0
9.72073E+17,1,0,0,0,0,0
9.72072E+17,1,0,0,0,0,0
9.72071E+17,1,0,0,0,0,0
9.72063E+17,1,0,0,0,0,0
9.72062E+17,1,0,0,0,0,0
9.72057E+17,1,0,0,0,0,0
9.72056E+17,1,0,0,0,0,0
9.72045E+17,1,0,0,0,0,0
9.72036E+17,1,0,0,0,0,0
9.72019E+17,1,0,0,0,0,0
9.72015E+17,1,0,0,0,0,0
9.72012E+17,1,0,0,0,0,0
9.71995E+17,1,0,0,0,0,0
9.71993E+17,1,0,0,0,0,0
9.71992E+17,1,0,0,0,0,0
9.71985E+17,1,0,0,0,0,0
9.7197E+17,1,0,0,0,0,0
9.71969E+17,1,0,0,0,0,0
9.71965E+17,1,0,0,0,0,0
9.71961E+17,1,0,0,0,0,0
9.71856E+17,1,0,0,0,0,0
9.71835E+17,1,0,0,0,0,0
9.71829E+17,1,0,0,0,0,0
9.71829E+17,1,0,0,0,0,0
9.71827E+17,1,0,0,0,0,0
9.71822E+17,1,0,0,0,0,0
9.71821E+17,1,0,0,0,0,0
9.71819E+17,1,0,0,0,0,0
9.71818E+17,1,0,0,0,0,0
9.71816E+17,1,0,0,0,0,0
9.71812E+17,1,0,0,0,0,0
9.71809E+17,1,0,0,0,0,0
9.718E+17,1,0,0,0,0,0
9.71798E+17,1,0,0,0,0,0
9.71796E+17,1,0,0,0,0,0
9.71794E+17,1,0,0,0,0,0
9.71792E+17,1,0,0,0,0,0
9.7179E+17,1,0,0,0,0,0
9.7179E+17,1,0,0,0,0,0
9.71789E+17,1,0,0,0,0,0
9.71784E+17,1,0,0,0,0,0
9.71778E+17,1,0,0,0,0,0
9.71773E+17,1,0,0,0,0,0
9.7177E+17,1,0,0,0,0,0
9.7177E+17,1,0,0,0,0,0
9.7177E+17,1,0,0,0,0,0
9.71766E+17,1,0,0,0,0,0
9.71765E+17,1,0,0,0,0,0
9.71765E+17,1,0,0,0,0,0
9.71763E+17,1,0,0,0,0,0
9.71758E+17,1,0,0,0,0,0
9.71754E+17,1,0,0,0,0,0
9.71752E+17,1,0,0,0,0,0
9.71752E+17,1,0,0,0,0,0
9.71751E+17,1,0,0,0,0,0
9.71751E+17,1,0,0,0,0,0
9.71748E+17,1,0,0,0,0,0
9.71741E+17,1,0,0,0,0,0
9.71736E+17,1,0,0,0,0,0
9.71729E+17,1,0,0,0,0,0
9.71718E+17,1,0,0,0,0,0
9.71676E+17,1,0,0,0,0,0
9.7166E+17,1,0,0,0,0,0
9.71659E+17,1,0,0,0,0,0
9.71659E+17,1,0,0,0,0,0
9.71653E+17,1,0,0,0,0,0
9.71646E+17,1,0,0,0,0,0
9.71638E+17,1,0,0,0,0,0
9.71626E+17,1,0,0,0,0,0
9.71623E+17,1,0,0,0,0,0
9.71613E+17,1,0,0,0,0,0
9.7161E+17,1,0,0,0,0,0
9.71605E+17,1,0,0,0,0,0
9.71584E+17,1,0,0,0,0,0
9.71568E+17,1,0,0,0,0,0
9.71566E+17,1,0,0,0,0,0
9.71561E+17,1,0,0,0,0,0
9.71554E+17,1,0,0,0,0,0
9.7151E+17,1,0,0,0,0,0
9.7149E+17,1,0,0,0,0,0
9.71484E+17,1,0,0,0,0,0
9.71471E+17,1,0,0,0,0,0
9.7147E+17,1,0,0,0,0,0
9.71451E+17,1,0,0,0,0,0
9.71447E+17,1,0,0,0,0,0
9.71444E+17,1,0,0,0,0,0
9.71438E+17,1,0,0,0,0,0
9.71428E+17,1,0,0,0,0,0
9.71427E+17,1,0,0,0,0,0
9.7141E+17,1,0,0,0,0,0
9.71408E+17,1,0,0,0,0,0
9.71406E+17,1,0,0,0,0,0
9.71395E+17,1,0,0,0,0,0
9.7139E+17,1,0,0,0,0,0
9.71378E+17,1,0,0,0,0,0
9.71366E+17,1,0,0,0,0,0
9.71365E+17,1,0,0,0,0,0
9.71361E+17,1,0,0,0,0,0
9.71338E+17,1,0,0,0,0,0
9.71334E+17,1,0,0,0,0,0
9.71328E+17,1,0,0,0,0,0
9.71326E+17,1,0,0,0,0,0
9.71326E+17,1,0,0,0,0,0
9.71325E+17,1,0,0,0,0,0
9.71324E+17,1,0,0,0,0,0
9.71322E+17,1,0,0,0,0,0
9.71319E+17,1,0,0,0,0,0
9.71312E+17,1,0,0,0,0,0
9.71308E+17,1,0,0,0,0,0
9.71306E+17,1,0,0,0,0,0
9.71273E+17,1,0,0,0,0,0
9.71249E+17,1,0,0,0,0,0
9.71239E+17,1,0,0,0,0,0
9.71221E+17,1,0,0,0,0,0
9.71208E+17,1,0,0,0,0,0
9.71192E+17,1,0,0,0,0,0
9.71184E+17,1,0,0,0,0,0
9.71174E+17,1,0,0,0,0,0
9.71128E+17,1,0,0,0,0,0
9.71125E+17,1,0,0,0,0,0
9.71107E+17,1,0,0,0,0,0
9.71098E+17,1,0,0,0,0,0
9.71092E+17,1,0,0,0,0,0
9.71092E+17,1,0,0,0,0,0
9.7109E+17,1,0,0,0,0,0
9.71087E+17,1,0,0,0,0,0
9.71083E+17,1,0,0,0,0,0
9.71081E+17,1,0,0,0,0,0
9.7108E+17,1,0,0,0,0,0
9.71079E+17,1,0,0,0,0,0
9.71077E+17,1,0,0,0,0,0
9.71072E+17,1,0,0,0,0,0
9.71069E+17,1,0,0,0,0,0
9.71067E+17,1,0,0,0,0,0
9.71067E+17,1,0,0,0,0,0
9.71066E+17,1,0,0,0,0,0
9.71066E+17,1,0,0,0,0,0
9.71059E+17,1,0,0,0,0,0
9.71055E+17,1,0,0,0,0,0
9.71054E+17,1,0,0,0,0,0
9.71051E+17,1,0,0,0,0,0
9.71049E+17,1,0,0,0,0,0
9.71048E+17,1,0,0,0,0,0
9.71048E+17,1,0,0,0,0,0
9.71048E+17,1,0,0,0,0,0
9.71046E+17,1,0,0,0,0,0
9.71046E+17,1,0,0,0,0,0
9.71044E+17,1,0,0,0,0,0
9.71044E+17,1,0,0,0,0,0
9.71044E+17,1,0,0,0,0,0
9.71043E+17,1,0,0,0,0,0
9.71041E+17,1,0,0,0,0,0
9.71039E+17,1,0,0,0,0,0
9.71039E+17,1,0,0,0,0,0
9.71037E+17,1,0,0,0,0,0
9.7103E+17,1,0,0,0,0,0
9.71028E+17,1,0,0,0,0,0
9.71007E+17,1,0,0,0,0,0
9.70992E+17,1,0,0,0,0,0
9.70991E+17,1,0,0,0,0,0
9.70968E+17,1,0,0,0,0,0
9.70954E+17,1,0,0,0,0,0
9.70949E+17,1,0,0,0,0,0
9.70949E+17,1,0,0,0,0,0
9.70946E+17,1,0,0,0,0,0
9.70933E+17,1,0,0,0,0,0
9.70925E+17,1,0,0,0,0,0
9.70924E+17,1,0,0,0,0,0
9.70919E+17,1,0,0,0,0,0
9.70916E+17,1,0,0,0,0,0
9.70908E+17,1,0,0,0,0,0
9.70907E+17,1,0,0,0,0,0
9.70905E+17,1,0,0,0,0,0
9.70865E+17,1,0,0,0,0,0
9.70857E+17,1,0,0,0,0,0
9.70855E+17,1,0,0,0,0,0
9.70854E+17,1,0,0,0,0,0
9.70848E+17,1,0,0,0,0,0
9.70842E+17,1,0,0,0,0,0
9.70799E+17,1,0,0,0,0,0
9.70746E+17,1,0,0,0,0,0
9.70742E+17,1,0,0,0,0,0
9.70742E+17,1,0,0,0,0,0
9.70735E+17,1,0,0,0,0,0
9.70727E+17,1,0,0,0,0,0
9.70722E+17,1,0,0,0,0,0
9.70711E+17,1,0,0,0,0,0
9.70705E+17,1,0,0,0,0,0
9.70692E+17,1,0,0,0,0,0
9.70691E+17,1,0,0,0,0,0
9.70687E+17,1,0,0,0,0,0
9.70676E+17,1,0,0,0,0,0
9.70669E+17,1,0,0,0,0,0
9.70667E+17,1,0,0,0,0,0
9.70662E+17,1,0,0,0,0,0
9.70648E+17,1,0,0,0,0,0
9.70632E+17,1,0,0,0,0,0
9.70627E+17,1,0,0,0,0,0
9.70618E+17,1,0,0,0,0,0
9.70615E+17,1,0,0,0,0,0
9.70615E+17,1,0,0,0,0,0
9.70611E+17,1,0,0,0,0,0
9.70608E+17,1,0,0,0,0,0
9.70604E+17,1,0,0,0,0,0
9.70591E+17,1,0,0,0,0,0
9.70591E+17,1,0,0,0,0,0
9.70588E+17,1,0,0,0,0,0
9.70587E+17,1,0,0,0,0,0
9.70583E+17,1,0,0,0,0,0
9.70575E+17,1,0,0,0,0,0
9.7057E+17,1,0,0,0,0,0
9.70567E+17,1,0,0,0,0,0
9.70554E+17,1,0,0,0,0,0
9.70514E+17,1,0,0,0,0,0
9.70504E+17,1,0,0,0,0,0
9.70496E+17,1,0,0,0,0,0
9.70494E+17,1,0,0,0,0,0
9.70421E+17,1,0,0,0,0,0
9.704E+17,1,0,0,0,0,0
9.70385E+17,1,0,0,0,0,0
9.7038E+17,1,0,0,0,0,0
9.70373E+17,1,0,0,0,0,0
9.70371E+17,1,0,0,0,0,0
9.70365E+17,1,0,0,0,0,0
9.70364E+17,1,0,0,0,0,0
9.70362E+17,1,0,0,0,0,0
9.70359E+17,1,0,0,0,0,0
9.70353E+17,1,0,0,0,0,0
9.70341E+17,1,0,0,0,0,0
9.7034E+17,1,0,0,0,0,0
9.70339E+17,1,0,0,0,0,0
9.70336E+17,1,0,0,0,0,0
9.7033E+17,1,0,0,0,0,0
9.7031E+17,1,0,0,0,0,0
9.7031E+17,1,0,0,0,0,0
9.70309E+17,1,0,0,0,0,0
9.70299E+17,1,0,0,0,0,0
9.70296E+17,1,0,0,0,0,0
9.70292E+17,1,0,0,0,0,0
9.70292E+17,1,0,0,0,0,0
9.70285E+17,1,0,0,0,0,0
9.70277E+17,1,0,0,0,0,0
9.70274E+17,1,0,0,0,0,0
9.70273E+17,1,0,0,0,0,0
9.70269E+17,1,0,0,0,0,0
9.70267E+17,1,0,0,0,0,0
9.70265E+17,1,0,0,0,0,0
9.70253E+17,1,0,0,0,0,0
9.70253E+17,1,0,0,0,0,0
9.70252E+17,1,0,0,0,0,0
9.70246E+17,1,0,0,0,0,0
9.70245E+17,1,0,0,0,0,0
9.70237E+17,1,0,0,0,0,0
9.70227E+17,1,0,0,0,0,0
9.70227E+17,1,0,0,0,0,0
9.70222E+17,1,0,0,0,0,0
9.7022E+17,1,0,0,0,0,0
9.70214E+17,1,0,0,0,0,0
9.702E+17,1,0,0,0,0,0
9.70191E+17,1,0,0,0,0,0
9.70177E+17,1,0,0,0,0,0
9.70167E+17,1,0,0,0,0,0
9.70166E+17,1,0,0,0,0,0
9.70165E+17,1,0,0,0,0,0
9.70163E+17,1,0,0,0,0,0
9.70152E+17,1,0,0,0,0,0
9.7005E+17,1,0,0,0,0,0
9.70045E+17,1,0,0,0,0,0
9.70035E+17,1,0,0,0,0,0
9.70029E+17,1,0,0,0,0,0
9.70018E+17,1,0,0,0,0,0
9.70017E+17,1,0,0,0,0,0
9.70009E+17,1,0,0,0,0,0
9.70007E+17,1,0,0,0,0,0
9.70005E+17,1,0,0,0,0,0
9.70004E+17,1,0,0,0,0,0
9.69992E+17,1,0,0,0,0,0
9.69989E+17,1,0,0,0,0,0
9.69983E+17,1,0,0,0,0,0
9.6998E+17,1,0,0,0,0,0
9.69976E+17,1,0,0,0,0,0
9.69971E+17,1,0,0,0,0,0
9.6997E+17,1,0,0,0,0,0
9.69968E+17,1,0,0,0,0,0
9.69966E+17,1,0,0,0,0,0
9.69963E+17,1,0,0,0,0,0
9.69954E+17,1,0,0,0,0,0
9.69947E+17,1,0,0,0,0,0
9.69942E+17,1,0,0,0,0,0
9.69942E+17,1,0,0,0,0,0
9.69937E+17,1,0,0,0,0,0
9.69937E+17,1,0,0,0,0,0
9.6992E+17,1,0,0,0,0,0
9.69917E+17,1,0,0,0,0,0
9.69915E+17,1,0,0,0,0,0
9.69915E+17,1,0,0,0,0,0
9.69908E+17,1,0,0,0,0,0
9.69904E+17,1,0,0,0,0,0
9.69901E+17,1,0,0,0,0,0
9.69896E+17,1,0,0,0,0,0
9.69888E+17,1,0,0,0,0,0
9.6988E+17,1,0,0,0,0,0
9.69869E+17,1,0,0,0,0,0
9.69868E+17,1,0,0,0,0,0
9.69866E+17,1,0,0,0,0,0
9.69864E+17,1,0,0,0,0,0
9.69864E+17,1,0,0,0,0,0
9.69859E+17,1,0,0,0,0,0
9.69857E+17,1,0,0,0,0,0
9.69856E+17,1,0,0,0,0,0
9.69852E+17,1,0,0,0,0,0
9.69852E+17,1,0,0,0,0,0
9.69851E+17,1,0,0,0,0,0
9.69849E+17,1,0,0,0,0,0
9.69849E+17,1,0,0,0,0,0
9.69837E+17,1,0,0,0,0,0
9.69828E+17,1,0,0,0,0,0
9.69806E+17,1,0,0,0,0,0
9.69788E+17,1,0,0,0,0,0
9.69787E+17,1,0,0,0,0,0
9.6978E+17,1,0,0,0,0,0
9.69761E+17,1,0,0,0,0,0
9.69711E+17,1,0,0,0,0,0
9.69711E+17,1,0,0,0,0,0
9.6971E+17,1,0,0,0,0,0
9.69686E+17,1,0,0,0,0,0
9.69684E+17,1,0,0,0,0,0
9.69682E+17,1,0,0,0,0,0
9.69681E+17,1,0,0,0,0,0
9.6968E+17,1,0,0,0,0,0
9.69678E+17,1,0,0,0,0,0
9.69672E+17,1,0,0,0,0,0
9.69671E+17,1,0,0,0,0,0
9.6967E+17,1,0,0,0,0,0
9.6967E+17,1,0,0,0,0,0
9.69668E+17,1,0,0,0,0,0
9.69667E+17,1,0,0,0,0,0
9.69663E+17,1,0,0,0,0,0
9.69659E+17,1,0,0,0,0,0
9.69655E+17,1,0,0,0,0,0
9.6965E+17,1,0,0,0,0,0
9.69648E+17,1,0,0,0,0,0
9.69646E+17,1,0,0,0,0,0
9.69642E+17,1,0,0,0,0,0
9.69641E+17,1,0,0,0,0,0
9.6964E+17,1,0,0,0,0,0
9.6964E+17,1,0,0,0,0,0
9.69639E+17,1,0,0,0,0,0
9.69637E+17,1,0,0,0,0,0
9.69636E+17,1,0,0,0,0,0
9.69635E+17,1,0,0,0,0,0
9.69634E+17,1,0,0,0,0,0
9.69624E+17,1,0,0,0,0,0
9.69622E+17,1,0,0,0,0,0
9.6959E+17,1,0,0,0,0,0
9.69589E+17,1,0,0,0,0,0
9.69578E+17,1,0,0,0,0,0
6.95701E+17,1,0,0,0,0,0
6.95694E+17,1,0,0,0,0,0
6.95692E+17,1,0,0,0,0,0
6.95686E+17,1,0,0,0,0,0
6.95677E+17,1,0,0,0,0,0
6.95677E+17,1,0,0,0,0,0
6.95677E+17,1,0,0,0,0,0
6.95666E+17,1,0,0,0,0,0
6.9566E+17,1,0,0,0,0,0
6.95653E+17,1,0,0,0,0,0
6.95652E+17,1,0,0,0,0,0
6.95649E+17,1,0,0,0,0,0
6.95613E+17,1,0,0,0,0,0
6.95611E+17,1,0,0,0,0,0
6.95603E+17,1,0,0,0,0,0
6.95599E+17,1,0,0,0,0,0
6.95592E+17,1,0,0,0,0,0
6.95582E+17,1,0,0,0,0,0
6.95578E+17,1,0,0,0,0,0
